#b 	 momk 	 non Elliptic 	 Smat 	 Smat Fderiv 	 Smat Sderiv 
2.96101	0.333333	1.52968	35.1857	0.981115	-3.8916
3.0052	0.333333	1.1493	35.2243	0.744257	-6.82837
3.0494	0.333333	1.59778	35.2517	0.522121	-3.22304
3.09359	0.333333	1.07314	35.2703	0.2897	-7.29613
3.13779	0.333333	1.65665	35.2775	0.070532	-2.62098
3.18198	0.333333	0.963166	35.2763	-0.16462	-8.02177
3.22617	0.333333	1.7349	35.2632	-0.382861	-1.85565
3.27037	0.333333	0.84381	35.2422	-0.618607	-8.81159
3.31456	0.333333	1.74391	35.2086	-0.849153	-1.6227
3.35876	0.333333	0.689055	35.1668	-1.10294	-9.86075
3.40295	0.333333	1.75385	35.1112	-1.35086	-1.36013
3.44715	0.333333	0.510364	35.047	-1.62568	-11.0752
3.49134	0.333333	1.76259	34.9676	-1.89429	-1.08172
3.53553	0.333333	0.294132	34.8791	-2.19567	-12.5584
3.57973	0.333333	1.76294	34.7736	-2.49176	-0.839246
3.62392	0.333333	0.0453421	34.6583	-2.82551	-14.266
3.66812	0.333333	1.74787	34.5239	-3.15588	-0.683001
3.71231	0.333333	-0.246638	34.3787	-3.53058	-16.2758
3.7565	0.333333	1.7205	34.2119	-3.90305	-0.581719
3.8007	0.333333	-0.564687	34.033	-4.32358	-18.4468
3.84489	0.333333	1.65696	33.8297	-4.74702	-0.717952
3.88909	0.333333	-0.889446	33.6127	-5.21859	-20.6199
3.93328	0.333333	1.59048	33.3684	-5.69242	-0.825201
3.97748	0.333333	-1.23507	33.1088	-6.21683	-22.9037
4.02167	0.333333	1.49095	32.8188	-6.74799	-1.13616
4.06586	0.333333	-1.57621	32.5117	-7.32752	-25.0927
4.11006	0.333333	1.37915	32.171	-7.91485	-1.48313
4.15425	0.333333	-1.9247	31.8114	-8.5503	-27.277
4.19845	0.333333	1.25232	31.4151	-9.19477	-1.88427
4.24264	0.333333	-2.26923	30.998	-9.8852	-29.364
4.28683	0.333333	1.11084	30.5413	-10.5856	-2.33373
4.33103	0.333333	-2.56696	30.0618	-11.3226	-31.0145
4.37522	0.333333	0.936448	29.5403	-12.0736	-2.97559
4.41942	0.333333	-2.82462	28.9942	-12.8527	-32.2804
4.46361	0.333333	0.734341	28.404	-13.6492	-3.76799
4.50781	0.333333	-3.02406	27.7875	-14.4622	-33.0188
4.552	0.333333	0.508666	27.1254	-15.2951	-4.67938
4.59619	0.333333	-3.14438	26.4357	-16.1291	-33.0669
4.64039	0.333333	0.260206	25.6994	-16.986	-5.70697
4.68458	0.333333	-3.19248	24.9345	-17.8298	-32.4827
4.72878	0.333333	0.0140795	24.1231	-18.6948	-6.65679
4.77297	0.333333	-3.23274	23.2823	-19.544	-31.7776
4.81716	0.333333	-0.156804	22.3957	-20.3999	-6.95688
4.86136	0.333333	-3.19272	21.4796	-21.2252	-30.3891
4.90555	0.333333	-0.37833	20.5194	-22.0648	-7.60898
4.94975	0.333333	-3.05665	19.53	-22.8561	-28.1967
4.99394	0.333333	-0.584171	18.499	-23.658	-8.09687
5.03814	0.333333	-2.83804	17.4398	-24.3965	-25.3169
5.08233	0.333333	-0.812607	16.3424	-25.1487	-8.73111
5.12652	0.333333	-2.50281	15.2184	-25.8165	-21.4893
5.17072	0.333333	-0.992514	14.0604	-26.4894	-8.96267
5.21491	0.333333	-2.18878	12.8782	-27.081	-17.8125
5.25911	0.333333	-1.10564	11.6668	-27.666	-8.65447
5.3033	0.333333	-1.83934	10.4341	-28.1632	-13.8497
5.3475	0.333333	-1.12923	9.17778	-28.6381	-7.63966
5.39169	0.333333	-1.56771	7.90387	-29.039	-10.5051
5.43588	0.333333	-1.00441	6.61202	-29.3918	-5.46214
5.48008	0.333333	-1.29903	5.307	-29.6717	-7.20095
5.52427	0.333333	-0.877996	3.99005	-29.9035	-3.29262
5.56847	0.333333	-1.03162	2.66489	-30.0632	-3.93089
5.61266	0.333333	-0.605264	1.33384	-30.15	0

0.0441942	0.444444	3.12993	14.7497	0.217255	8.14293
0.0883883	0.444444	3.06683	14.7667	0.539556	6.44279
0.132583	0.444444	6.42679	14.8042	1.32407	29.06
0.176777	0.444444	2.61979	14.881	1.92309	-1.95141
0.220971	0.444444	5.60644	14.9718	2.36067	21.754
0.265165	0.444444	2.11254	15.0885	2.71985	-5.49908
0.309359	0.444444	6.37094	15.2142	3.21464	27.8905
0.353553	0.444444	0.998253	15.3698	3.51695	-14.2096
0.397748	0.444444	4.26494	15.5201	3.48262	12.656
0.441942	0.444444	0.461259	15.6769	3.39909	-16.436
0.486136	0.444444	6.63805	15.8269	3.74739	32.1982
0.53033	0.444444	3.00209	16.0143	4.51493	2.53688
0.574524	0.444444	4.65739	16.2205	4.91146	15.4083
0.618718	0.444444	2.84651	16.4479	5.27308	0.956698
0.662913	0.444444	5.71016	16.6891	5.80559	23.1415
0.707107	0.444444	6.14446	16.969	6.87778	25.3804
0.751301	0.444444	3.39271	17.2905	7.50784	3.13301
0.795495	0.444444	3.59352	17.6259	7.68289	4.78865
0.839689	0.444444	4.06928	17.9713	7.97504	8.43261
0.883883	0.444444	5.34176	18.3351	8.55925	18.0062
0.928078	0.444444	4.09248	18.7276	9.12689	7.68161
0.972272	0.444444	2.34794	19.134	9.16394	-6.00493
1.01647	0.444444	3.55025	19.5363	9.11149	3.63172
1.06066	0.444444	3.68881	19.9428	9.29351	4.6064
1.10485	0.444444	4.39301	20.3597	9.61398	9.89752
1.14905	0.444444	3.88481	20.7929	9.95602	5.5797
1.19324	0.444444	3.35805	21.2369	10.1072	1.26394
1.23744	0.444444	2.54878	21.6828	10.0223	-5.10692
1.28163	0.444444	3.88145	22.1241	10.0275	5.34188
1.32583	0.444444	2.39953	22.5687	10.0034	-6.43112
1.37002	0.444444	3.3859	23.007	9.89085	1.33613
1.41421	0.444444	2.5442	23.4432	9.80181	-5.3658
1.45841	0.444444	3.17226	23.8728	9.67333	-0.44806
1.5026	0.444444	3.13851	24.2997	9.64491	-0.837872
1.5468	0.444444	3.08112	24.725	9.5952	-1.41153
1.59099	0.444444	3.1622	25.1478	9.54411	-0.90098
1.63518	0.444444	2.63848	25.5673	9.41098	-5.12407
1.67938	0.444444	3.17146	25.9796	9.27544	-1.0094
1.72357	0.444444	2.64084	26.3871	9.13606	-5.29848
1.76777	0.444444	2.75026	26.786	8.91963	-4.49474
1.81196	0.444444	2.33824	27.1747	8.64837	-7.78233
1.85616	0.444444	2.63077	27.5501	8.35489	-5.49745
1.90035	0.444444	2.46649	27.9135	8.08243	-6.83362
1.94454	0.444444	2.63087	28.2644	7.80826	-5.57534
1.98874	0.444444	2.37082	28.6034	7.51575	-7.66014
2.03293	0.444444	2.43402	28.9282	7.18798	-7.17435
2.07713	0.444444	2.27863	29.2385	6.84367	-8.40545
2.12132	0.444444	2.42866	29.5331	6.49838	-7.22225
2.16551	0.444444	2.22892	29.8127	6.14449	-8.79427
2.20971	0.444444	2.42378	30.0762	5.78999	-7.24676
2.2539	0.444444	2.23399	30.3245	5.4369	-8.73346
2.2981	0.444444	2.39499	30.5567	5.07939	-7.44371
2.34229	0.444444	2.27963	30.7736	4.73075	-8.33542
2.38649	0.444444	2.41022	30.9749	4.38562	-7.28137
2.43068	0.444444	2.33289	31.1614	4.05089	-7.86818
2.47487	0.444444	2.43594	31.333	3.72177	-7.02737
2.51907	0.444444	2.41795	31.4906	3.4086	-7.14324
2.56326	0.444444	2.47208	31.6344	3.10302	-6.68691
2.60746	0.444444	2.49894	31.7651	2.81278	-6.44628
2.65165	0.444444	2.53307	31.8832	2.53453	-6.14718
2.69584	0.444444	2.56868	31.9893	2.26976	-5.83597
2.74004	0.444444	2.59486	32.084	2.01706	-5.59828
2.78423	0.444444	2.64233	32.1678	1.77864	-5.19233
2.82843	0.444444	2.62089	32.2413	1.54615	-5.3275
2.87262	0.444444	2.76369	32.3048	1.33633	-4.16878
2.91682	0.444444	2.60592	32.3594	1.12535	-5.37818
2.96101	0.444444	2.84344	32.4045	0.929918	-3.46669
3.0052	0.444444	2.60166	32.4416	0.735429	-5.33571
3.0494	0.444444	2.91003	32.4697	0.554301	-2.86016
3.09359	0.444444	2.55311	32.4905	0.366678	-5.63146
3.13779	0.444444	2.97246	32.5023	0.192004	-2.27238
3.18198	0.444444	2.47281	32.5073	0.00564453	-6.16206
3.22617	0.444444	3.0365	32.503	-0.16706	-1.65437
3.27037	0.444444	2.36699	32.4923	-0.355563	-6.87521
3.31456	0.444444	3.06849	32.4717	-0.535472	-1.26727
3.35876	0.444444	2.20482	32.4446	-0.740417	-8.00625
3.40295	0.444444	3.10319	32.4064	-0.935616	-0.828291
3.44715	0.444444	2.02648	32.3615	-1.15797	-9.23319
3.49134	0.444444	3.09749	32.3041	-1.37685	-0.67303
3.53553	0.444444	1.83762	32.2394	-1.62382	-10.5045
3.57973	0.444444	3.07969	32.1606	-1.86863	-0.572606
3.62392	0.444444	1.5963	32.0737	-2.14962	-12.1451
3.66812	0.444444	3.04631	31.9706	-2.43009	-0.545509
3.71231	0.444444	1.3199	31.8583	-2.75167	-14.0093
3.7565	0.444444	2.99948	31.7274	-3.07374	-0.567362
3.8007	0.444444	0.995767	31.5859	-3.44405	-16.1883
3.84489	0.444444	2.95261	31.423	-3.81329	-0.52342
3.88909	0.444444	0.611671	31.248	-4.23968	-18.7701
3.93328	0.444444	2.90593	31.0483	-4.66329	-0.40208
3.97748	0.444444	0.229906	30.835	-5.14192	-21.2554
4.02167	0.444444	2.78967	30.5937	-5.62806	-0.746994
4.06586	0.444444	-0.11741	30.3369	-6.16118	-23.3816
4.11006	0.444444	2.62549	30.0489	-6.70841	-1.38007
4.15425	0.444444	-0.498376	29.7432	-7.30624	-25.6771
4.19845	0.444444	2.49259	29.403	-7.91055	-1.66713
4.24264	0.444444	-0.909201	29.0432	-8.56841	-28.1069
4.28683	0.444444	2.33425	28.6456	-9.2347	-2.04887
4.33103	0.444444	-1.27504	28.2263	-9.9446	-30.0734
4.37522	0.444444	2.13015	27.7664	-10.6683	-2.68155
4.41942	0.444444	-1.6091	27.2828	-11.4276	-31.6759
4.46361	0.444444	1.90521	26.7561	-12.2018	-3.36409
4.50781	0.444444	-1.90048	26.2039	-13.0016	-32.8257
4.552	0.444444	1.63648	25.6066	-13.8214	-4.27489
4.59619	0.444444	-2.08745	24.9823	-14.6457	-33.0344
4.64039	0.444444	1.33044	24.3117	-15.4944	-5.36548
4.68458	0.444444	-2.24743	23.6128	-16.3401	-32.9139
4.72878	0.444444	1.03708	22.8671	-17.2055	-6.24089
4.77297	0.444444	-2.36557	22.0922	-18.0581	-32.35
4.81716	0.444444	0.792785	21.271	-18.9192	-6.61969
4.86136	0.444444	-2.42413	20.4203	-19.7552	-31.211
4.90555	0.444444	0.487304	19.5246	-20.6078	-7.37832
4.94975	0.444444	-2.35399	18.5995	-21.4108	-28.9566
4.99394	0.444444	0.186477	17.6319	-22.2276	-8.00811
5.03814	0.444444	-2.22935	16.6357	-22.9832	-26.1847
5.08233	0.444444	-0.130724	15.6002	-23.7537	-8.68446
5.12652	0.444444	-1.97895	14.5376	-24.4393	-22.3444
5.17072	0.444444	-0.411809	13.4399	-25.1322	-9.01021
5.21491	0.444444	-1.74431	12.3174	-25.7416	-18.5687
5.25911	0.444444	-0.61846	11.1647	-26.3441	-8.69543
5.3033	0.444444	-1.48811	9.99015	-26.8583	-14.5787
5.3475	0.444444	-0.747527	8.791	-27.3514	-7.73341
5.39169	0.444444	-1.28225	7.57374	-27.7644	-10.9589
5.43588	0.444444	-0.735819	6.33786	-28.1312	-5.64238
5.48008	0.444444	-1.09475	5.08835	-28.4212	-7.47799
5.52427	0.444444	-0.709938	3.82643	-28.6624	-3.44034
5.56847	0.444444	-0.913269	2.55599	-28.8281	-4.05342
5.61266	0.444444	-0.524501	1.27944	-28.9176	-8.88178e-16

0.0441942	0.555556	3.47592	12.7431	0.198986	7.21002
0.0883883	0.555556	3.53551	12.7587	0.501673	6.48804
0.132583	0.555556	6.74936	12.7942	1.26308	27.9688
0.176777	0.555556	3.04053	12.8675	1.83161	-2.2399
0.220971	0.555556	5.96238	12.9538	2.24454	20.9271
0.265165	0.555556	2.69531	13.0651	2.60382	-4.66802
0.309359	0.555556	6.65635	13.1857	3.08215	26.3148
0.353553	0.555556	1.64289	13.3348	3.37551	-13.0384
0.397748	0.555556	4.61347	13.4792	3.3391	11.3905
0.441942	0.555556	1.00147	13.6289	3.23212	-16.232
0.486136	0.555556	7.02132	13.7713	3.56091	31.1116
0.53033	0.555556	3.50956	13.9497	4.30094	2.37858
0.574524	0.555556	5.06069	14.146	4.67089	14.3634
0.618718	0.555556	3.39715	14.3621	5.01024	0.99405
0.662913	0.555556	6.1074	14.5913	5.51587	21.8875
0.707107	0.555556	6.64054	14.8574	6.54815	24.8286
0.751301	0.555556	3.86635	15.1637	7.14747	2.29337
0.795495	0.555556	4.17938	15.4826	7.30212	4.70538
0.839689	0.555556	4.59822	15.8109	7.57762	7.76213
0.883883	0.555556	5.9343	16.1566	8.14024	17.6993
0.928078	0.555556	4.67254	16.5302	8.68875	7.12316
0.972272	0.555556	2.99041	16.9168	8.70848	-6.23041
1.01647	0.555556	4.11437	17.2985	8.62914	2.64031
1.06066	0.555556	4.42185	17.6831	8.79336	4.79212
1.10485	0.555556	4.99871	18.0777	9.09626	8.91702
1.14905	0.555556	4.6438	18.4874	9.4181	5.64563
1.19324	0.555556	4.02449	18.9074	9.5523	0.428265
1.23744	0.555556	3.37106	19.3283	9.45381	-4.88505
1.28163	0.555556	4.61094	19.7444	9.4488	4.65824
1.32583	0.555556	3.24644	20.163	9.41123	-6.35813
1.37002	0.555556	4.17556	20.575	9.28816	0.788068
1.41421	0.555556	3.45973	20.9843	9.1931	-5.09011
1.45841	0.555556	4.00613	21.387	9.05886	-0.984073
1.5026	0.555556	4.06137	21.7864	9.01875	-0.831577
1.5468	0.555556	3.974	22.1839	8.96052	-1.80306
1.59099	0.555556	4.12536	22.5784	8.90087	-0.896595
1.63518	0.555556	3.5513	22.9693	8.75574	-5.67185
1.67938	0.555556	4.21938	23.3524	8.61612	-0.645736
1.72357	0.555556	3.58344	23.7308	8.47109	-5.91844
1.76777	0.555556	3.82706	24.1	8.24744	-4.20125
1.81196	0.555556	3.36246	24.4591	7.97676	-8.04974
1.85616	0.555556	3.72943	24.8047	7.6814	-5.31501
1.90035	0.555556	3.53667	25.1384	7.40909	-7.00944
1.94454	0.555556	3.80591	25.4596	7.14254	-5.05448
1.98874	0.555556	3.45113	25.7694	6.85378	-8.01133
2.03293	0.555556	3.64418	26.0649	6.53055	-6.61799
2.07713	0.555556	3.43152	26.3465	6.19829	-8.41644
2.12132	0.555556	3.6457	26.6127	5.86135	-6.83293
2.16551	0.555556	3.44737	26.8645	5.52264	-8.497
2.20971	0.555556	3.65256	27.1008	5.18097	-6.96292
2.2539	0.555556	3.48779	27.3225	4.84282	-8.34165
2.2981	0.555556	3.68919	27.5289	4.50776	-6.81913
2.34229	0.555556	3.52538	27.721	4.17655	-8.17127
2.38649	0.555556	3.75676	27.8982	3.85463	-6.39526
2.43068	0.555556	3.60999	28.0619	3.54541	-7.59959
2.47487	0.555556	3.78888	28.2116	3.24002	-6.22249
2.51907	0.555556	3.74238	28.3486	2.95613	-6.62314
2.56326	0.555556	3.83721	28.473	2.67943	-5.89982
2.60746	0.555556	3.85252	28.5857	2.42084	-5.80114
2.65165	0.555556	3.92761	28.6872	2.17719	-5.2262
2.69584	0.555556	3.9264	28.7783	1.94575	-5.24889
2.74004	0.555556	4.01522	28.8594	1.72903	-4.55701
2.78423	0.555556	4.03304	28.9314	1.5306	-4.42391
2.82843	0.555556	4.06008	28.9948	1.33973	-4.21265
2.87262	0.555556	4.14207	29.0501	1.16785	-3.56642
2.91682	0.555556	4.08887	29.0981	1.00103	-3.98236
2.96101	0.555556	4.22542	29.1388	0.849005	-2.89801
3.0052	0.555556	4.11197	29.1732	0.701392	-3.78284
3.0494	0.555556	4.30236	29.201	0.567696	-2.26674
3.09359	0.555556	4.07673	29.2233	0.42861	-4.02817
3.13779	0.555556	4.38131	29.2391	0.304201	-1.60117
3.18198	0.555556	4.03548	29.2501	0.17375	-4.30294
3.22617	0.555556	4.42956	29.2546	0.053072	-1.15885
3.27037	0.555556	3.95222	29.2546	-0.0805335	-4.88665
3.31456	0.555556	4.46393	29.2476	-0.206183	-0.800143
3.35876	0.555556	3.83246	29.2361	-0.350494	-5.72974
3.40295	0.555556	4.47924	29.2167	-0.489454	-0.559512
3.44715	0.555556	3.68419	29.1925	-0.65126	-6.76199
3.49134	0.555556	4.48356	29.1592	-0.808767	-0.366629
3.53553	0.555556	3.49733	29.1206	-0.994868	-8.05617
3.57973	0.555556	4.47257	29.0713	-1.17838	-0.24734
3.62392	0.555556	3.25577	29.0159	-1.39882	-9.72955
3.66812	0.555556	4.45631	28.9477	-1.61631	-0.111653
3.71231	0.555556	2.97061	28.8724	-1.87694	-11.6843
3.7565	0.555556	4.40775	28.7818	-2.13867	-0.16156
3.8007	0.555556	2.6664	28.6827	-2.44533	-13.7143
3.84489	0.555556	4.33136	28.5656	-2.75609	-0.350287
3.88909	0.555556	2.30178	28.4383	-3.12036	-16.1326
3.93328	0.555556	4.26822	28.2898	-3.4843	-0.339302
3.97748	0.555556	1.91185	28.1295	-3.90399	-18.6509
4.02167	0.555556	4.13854	27.9446	-4.33255	-0.745582
4.06586	0.555556	1.51909	27.7458	-4.81469	-21.0757
4.11006	0.555556	3.99704	27.5189	-5.3053	-1.12375
4.15425	0.555556	1.07928	27.276	-5.85473	-23.7431
4.19845	0.555556	3.84996	27.0013	-6.41061	-1.41
4.24264	0.555556	0.620844	26.7085	-7.02542	-26.4156
4.28683	0.555556	3.68397	26.3803	-7.64657	-1.69708
4.33103	0.555556	0.164183	26.0318	-8.3232	-28.9199
4.37522	0.555556	3.48708	25.6445	-9.00789	-2.06812
4.41942	0.555556	-0.263816	25.2349	-9.73943	-31.0334
4.46361	0.555556	3.22174	24.7834	-10.4872	-2.8095
4.50781	0.555556	-0.614224	24.3075	-11.2644	-32.3601
4.552	0.555556	2.8931	23.7874	-12.065	-3.87367
4.59619	0.555556	-0.894607	23.241	-12.8787	-32.9541
4.64039	0.555556	2.54468	22.6487	-13.7156	-4.91369
4.68458	0.555556	-1.15541	22.0286	-14.558	-33.2109
4.72878	0.555556	2.18406	21.3616	-15.4216	-5.8665
4.77297	0.555556	-1.36514	20.6656	-16.2777	-32.8814
4.81716	0.555556	1.85316	19.9228	-17.1457	-6.40477
4.86136	0.555556	-1.51469	19.1504	-17.9923	-31.9009
4.90555	0.555556	1.463	18.3322	-18.8571	-7.23697
4.94975	0.555556	-1.54477	17.4843	-19.6757	-29.8075
4.99394	0.555556	1.05189	16.5928	-20.5127	-8.07202
5.03814	0.555556	-1.50094	15.6721	-21.2872	-26.974
5.08233	0.555556	0.636767	14.711	-22.0774	-8.79006
5.12652	0.555556	-1.36623	13.7221	-22.7861	-23.2834
5.17072	0.555556	0.245292	12.6968	-23.5038	-9.19276
5.21491	0.555556	-1.21041	11.6459	-24.1335	-19.3069
5.25911	0.555556	-0.0828933	10.5637	-24.7588	-8.98831
5.3033	0.555556	-1.06197	9.45878	-25.2953	-15.2927
5.3475	0.555556	-0.312034	8.32819	-25.8083	-7.9192
5.39169	0.555556	-0.955816	7.17881	-26.2383	-11.5431
5.43588	0.555556	-0.422045	6.00992	-26.6227	-5.8544
5.48008	0.555556	-0.85699	4.82684	-26.9247	-7.81238
5.52427	0.555556	-0.514671	3.63077	-27.1775	-3.62646
5.56847	0.555556	-0.777029	2.42579	-27.3509	-4.21824
5.61266	0.555556	-0.429399	1.21441	-27.4441	0

0.0441942	0.666667	3.67925	10.6408	0.176446	6.14074
0.0883883	0.666667	3.86965	10.6547	0.454981	6.46433
0.132583	0.666667	6.91907	10.6877	1.18728	26.6754
0.176777	0.666667	3.32836	10.7567	1.71988	-2.57247
0.220971	0.666667	6.16077	10.8375	2.10198	19.8643
0.265165	0.666667	3.15997	10.9421	2.4576	-3.77068
0.309359	0.666667	6.81452	11.0563	2.9203	24.7098
0.353553	0.666667	2.13143	11.1975	3.19841	-12.124
0.397748	0.666667	4.85679	11.3343	3.15722	10.2601
0.441942	0.666667	1.42516	11.4753	3.03028	-16.0046
0.486136	0.666667	7.2157	11.6084	3.32825	29.4894
0.53033	0.666667	3.93109	11.7755	4.03503	2.49585
0.574524	0.666667	5.31202	11.9597	4.37874	13.0588
0.618718	0.666667	3.80823	12.162	4.68659	0.872575
0.662913	0.666667	6.38262	12.3764	5.16123	20.607
0.707107	0.666667	7.01403	12.6258	6.15209	24.2343
0.751301	0.666667	4.17008	12.9138	6.71048	1.03595
0.795495	0.666667	4.67173	13.2126	6.83944	4.79975
0.839689	0.666667	5.01548	13.5203	7.10252	7.10606
0.883883	0.666667	6.38471	13.8444	7.63866	17.1572
0.928078	0.666667	5.14226	14.1953	8.16298	6.57
0.972272	0.666667	3.51183	14.5582	8.16344	-6.54923
1.01647	0.666667	4.57883	14.9153	8.05651	1.71093
1.06066	0.666667	5.02887	15.274	8.20083	4.82079
1.10485	0.666667	5.49326	15.6421	8.48164	7.88814
1.14905	0.666667	5.30529	16.024	8.78321	5.75789
1.19324	0.666667	4.61094	16.4158	8.90513	-0.240079
1.23744	0.666667	4.04184	16.8076	8.78781	-5.06868
1.28163	0.666667	5.26952	17.194	8.76856	4.19759
1.32583	0.666667	4.01286	17.5823	8.72532	-6.15421
1.37002	0.666667	4.85224	17.9639	8.59165	0.104726
1.41421	0.666667	4.29348	18.3421	8.48987	-4.71147
1.45841	0.666667	4.71117	18.7137	8.34611	-1.79367
1.5026	0.666667	4.93844	19.0812	8.2965	-0.451219
1.5468	0.666667	4.73689	19.4468	8.23144	-2.49273
1.59099	0.666667	5.02224	19.8087	8.1611	-0.691027
1.63518	0.666667	4.38715	20.1669	8.01079	-6.11171
1.67938	0.666667	5.13586	20.5168	7.86235	-0.604884
1.72357	0.666667	4.46846	20.8618	7.71024	-6.27951
1.76777	0.666667	4.80182	21.1972	7.48299	-4.00327
1.81196	0.666667	4.31205	21.5226	7.21343	-8.19683
1.85616	0.666667	4.72853	21.8344	6.91718	-5.20836
1.90035	0.666667	4.53954	22.1344	6.64732	-7.00522
1.94454	0.666667	4.84747	22.422	6.38492	-4.87077
1.98874	0.666667	4.51094	22.6985	6.10477	-7.80558
2.03293	0.666667	4.71766	22.9611	5.79048	-6.41894
2.07713	0.666667	4.52503	23.2102	5.46813	-8.16692
2.12132	0.666667	4.76047	23.4444	5.1437	-6.51652
2.16551	0.666667	4.57562	23.6648	4.81924	-8.1686
2.20971	0.666667	4.81912	23.8704	4.4968	-6.42106
2.2539	0.666667	4.62739	24.0623	4.1761	-8.09386
2.2981	0.666667	4.88763	24.2396	3.86062	-6.18138
2.34229	0.666667	4.72305	24.4037	3.55588	-7.61079
2.38649	0.666667	4.95712	24.554	3.2578	-5.87677
2.43068	0.666667	4.84414	24.6919	2.97609	-6.87326
2.47487	0.666667	5.01008	24.8171	2.69935	-5.65195
2.51907	0.666667	4.98534	24.9308	2.44341	-5.92875
2.56326	0.666667	5.11673	25.0333	2.20276	-4.96293
2.60746	0.666667	5.08027	25.1257	1.97565	-5.31337
2.65165	0.666667	5.2366	25.2082	1.76691	-4.13439
2.69584	0.666667	5.18723	25.2821	1.57451	-4.57326
2.74004	0.666667	5.33805	25.3476	1.39775	-3.42494
2.78423	0.666667	5.29521	25.4059	1.23808	-3.80144
2.82843	0.666667	5.41206	25.4572	1.08975	-2.91063
2.87262	0.666667	5.41034	25.5025	0.960174	-2.95369
2.91682	0.666667	5.47	25.5422	0.839498	-2.50676
2.96101	0.666667	5.49218	25.5769	0.732127	-2.35277
3.0052	0.666667	5.51157	25.607	0.63118	-2.21601
3.0494	0.666667	5.57818	25.6329	0.544533	-1.70464
3.09359	0.666667	5.54117	25.6552	0.462515	-2.00746
3.13779	0.666667	5.62683	25.6739	0.388566	-1.33862
3.18198	0.666667	5.52442	25.6895	0.311507	-2.14902
3.22617	0.666667	5.69281	25.7016	0.245921	-0.819327
3.27037	0.666667	5.47044	25.7111	0.171061	-2.56803
3.31456	0.666667	5.72123	25.7168	0.101585	-0.576402
3.35876	0.666667	5.39712	25.7199	0.0199767	-3.11626
3.40295	0.666667	5.72848	25.7186	-0.059355	-0.474227
3.44715	0.666667	5.29099	25.7144	-0.155877	-3.8933
3.49134	0.666667	5.74852	25.7049	-0.247165	-0.238288
3.53553	0.666667	5.10118	25.6921	-0.36938	-5.29306
3.57973	0.666667	5.75275	25.6723	-0.488155	-0.0813615
3.62392	0.666667	4.9061	25.6485	-0.637643	-6.68435
3.66812	0.666667	5.71577	25.6159	-0.78966	-0.194229
3.71231	0.666667	4.64435	25.5781	-0.982581	-8.53722
3.7565	0.666667	5.6997	25.5291	-1.17275	-0.0698092
3.8007	0.666667	4.31979	25.4737	-1.41313	-10.8071
3.84489	0.666667	5.65805	25.4042	-1.65322	-0.0588847
3.88909	0.666667	3.97067	25.3268	-1.94566	-13.174
3.93328	0.666667	5.59119	25.2322	-2.23987	-0.141487
3.97748	0.666667	3.55018	25.1279	-2.59633	-15.9879
4.02167	0.666667	5.51261	25.0027	-2.95375	-0.188934
4.06586	0.666667	3.10012	24.8659	-3.37549	-18.8983
4.11006	0.666667	5.40766	24.7043	-3.7997	-0.297062
4.15425	0.666667	2.63011	24.5291	-4.28813	-21.8085
4.19845	0.666667	5.23031	24.3251	-4.78794	-0.80735
4.24264	0.666667	2.15631	24.105	-5.34859	-24.5671
4.28683	0.666667	5.0577	23.8523	-5.91548	-1.09019
4.33103	0.666667	1.64627	23.5812	-6.54539	-27.4124
4.37522	0.666667	4.83146	23.2736	-7.18609	-1.58518
4.41942	0.666667	1.1509	22.9452	-7.88237	-29.9208
4.46361	0.666667	4.56642	22.5767	-8.59112	-2.15661
4.50781	0.666667	0.699883	22.1852	-9.34249	-31.8418
4.552	0.666667	4.21544	21.7506	-10.1159	-3.16168
4.59619	0.666667	0.321104	21.2908	-10.9136	-32.9405
4.64039	0.666667	3.82728	20.7856	-11.7345	-4.20443
4.68458	0.666667	-0.0278864	20.2534	-12.5685	-33.5433
4.72878	0.666667	3.398	19.6743	-13.4271	-5.30754
4.77297	0.666667	-0.32822	19.0666	-14.2845	-33.4949
4.81716	0.666667	2.98128	18.4116	-15.1581	-6.04583
4.86136	0.666667	-0.57804	17.727	-16.0162	-32.7841
4.90555	0.666667	2.5336	16.9957	-16.8901	-6.76701
4.94975	0.666667	-0.746199	16.2346	-17.7286	-31.1716
4.99394	0.666667	2.03567	15.4284	-18.586	-7.63359
5.03814	0.666667	-0.791406	14.5927	-19.3811	-28.3444
5.08233	0.666667	1.49507	13.715	-20.1974	-8.60359
5.12652	0.666667	-0.736303	12.8089	-20.9289	-24.5025
5.17072	0.666667	0.97951	11.8649	-21.673	-9.16776
5.21491	0.666667	-0.696981	10.8945	-22.3305	-20.5891
5.25911	0.666667	0.540419	9.89117	-22.9833	-8.94714
5.3033	0.666667	-0.630937	8.86441	-23.5411	-16.3017
5.3475	0.666667	0.163084	7.81064	-24.0803	-8.09482
5.39169	0.666667	-0.608962	6.73728	-24.5295	-12.2361
5.43588	0.666667	-0.0831937	5.64337	-24.9347	-6.10247
5.48008	0.666667	-0.605849	4.5346	-25.2516	-8.23722
5.52427	0.666667	-0.299135	3.41213	-25.5178	-3.80868
5.56847	0.666667	-0.632983	2.28032	-25.7	-4.43647
5.61266	0.666667	-0.325066	1.14175	-25.798	8.88178e-16

0.0441942	0.777778	3.65698	8.58137	0.148317	4.75351
0.0883883	0.777778	4.02785	8.59314	0.397303	6.51436
